src,dst,attack
114.194.71.115,111.205.228.194,0
43.139.101.122,1.150.171.21,0
146.2.209.25,74.71.124.145,0
221.112.150.201,109.249.113.245,0
200.39.113.52,104.239.143.204,0
141.189.220.7,221.217.172.45,0
161.69.48.219,161.69.45.5,0
221.112.150.201,109.249.113.245,0
39.183.87.3,1.107.168.103,0
70.36.227.78,43.43.40.185,0
104.210.221.179,107.188.253.86,0
198.85.16.215,107.78.221.93,0
110.253.229.205,169.175.169.143,0
73.240.167.252,221.248.222.158,0
71.207.86.206,210.108.33.4,0
198.85.16.215,107.78.221.93,0
130.77.108.20,3.139.244.223,0
66.249.151.240,198.70.8.11,0
221.46.220.117,223.241.132.8,0
198.85.16.215,107.78.221.93,0
198.85.16.215,107.78.221.93,0
43.149.90.192,153.193.46.92,0
198.85.16.215,107.78.221.93,0
221.112.150.201,109.249.113.245,0
146.2.209.25,74.71.124.145,0
161.69.48.219,161.69.45.5,0
221.112.150.201,109.249.113.245,0
208.233.254.83,73.0.235.191,0
104.210.221.179,107.188.253.86,0
153.193.47.116,10.27.115.16,0
65.59.152.62,43.8.160.38,0
39.35.250.62,221.195.231.35,0
221.46.220.117,223.241.132.8,0
214.230.126.46,153.193.46.55,0
221.112.150.201,109.249.113.245,0
183.174.62.82,43.239.65.42,0
153.193.47.116,10.27.115.16,0
216.53.136.29,69.22.215.91,0
128.59.1.109,1.96.166.184,0
18.192.192.32,3.216.176.11,0
161.69.48.219,161.69.45.5,0
104.210.221.179,107.188.253.86,0
73.240.167.252,221.248.222.158,0
198.54.233.244,208.163.38.184,0
68.72.176.138,104.239.145.187,0
8.222.8.29,137.35.155.130,0
220.27.151.106,67.231.114.183,0
221.112.150.201,109.249.113.245,0
120.205.134.194,43.224.151.104,0
220.193.44.71,118.141.15.65,0
161.69.48.219,161.69.45.5,0
221.112.150.201,109.249.113.245,0
91.176.156.89,73.6.240.75,0
29.163.124.90,78.81.106.131,0
221.112.150.201,109.249.113.245,0
109.147.8.232,1.90.245.211,0
73.240.167.252,221.248.222.158,0
68.182.89.88,204.199.69.41,0
221.112.150.201,109.249.113.245,0
73.240.167.252,221.248.222.158,0
221.112.150.201,109.249.113.245,0
161.69.48.219,161.69.45.5,0
130.77.108.20,3.139.244.223,0
198.85.16.215,107.78.221.93,0
198.83.182.180,65.219.200.47,0
64.68.253.31,198.85.16.238,0
106.84.39.5,1.15.182.177,0
91.176.156.89,73.6.240.75,0
43.140.109.206,216.148.183.19,0
171.172.19.48,1.96.155.45,0
43.53.102.31,104.197.139.142,0
161.69.48.219,161.69.45.5,0
212.85.88.51,1.80.104.253,0
43.53.102.31,104.197.139.142,0
43.140.109.206,216.148.183.19,0
177.186.31.21,207.253.205.123,0
65.142.255.93,111.205.25.249,0
90.10.108.198,111.205.228.124,0
111.44.55.135,111.205.237.109,0
43.53.102.31,104.197.139.142,0
16.201.109.36,120.16.106.45,0
146.2.214.223,215.164.118.76,0
70.57.111.145,65.42.228.61,0
76.90.128.60,100.70.187.3,0
91.176.156.89,73.6.240.75,0
28.65.76.215,1.102.43.1,0
90.10.108.198,111.205.228.124,0
198.88.219.48,198.88.221.44,0
161.69.48.219,161.69.45.5,0
146.2.215.129,143.187.231.30,0
91.176.156.89,73.6.240.75,0
95.236.124.4,199.66.67.253,0
161.69.48.219,161.69.45.5,0
61.207.117.137,67.231.114.174,0
112.108.248.228,1.96.167.240,0
143.248.12.144,210.108.86.180,0
67.144.242.154,114.17.62.128,0
177.186.31.21,207.253.205.123,0
67.144.242.154,114.17.62.128,0
1.108.124.171,107.31.32.147,0
91.176.156.89,73.6.240.75,0
221.19.169.185,184.96.142.197,0
39.123.13.4,43.147.206.86,0
177.186.31.21,207.253.205.123,0
43.252.224.140,153.193.18.62,0
161.69.48.219,161.69.45.5,0
65.162.139.43,1.44.134.182,0
201.254.127.170,43.43.40.208,0
91.176.156.89,73.6.240.75,0
177.186.31.21,207.253.205.123,0
66.167.243.193,140.62.205.109,0
91.176.156.89,73.6.240.75,0
127.54.208.162,153.193.46.58,0
43.252.224.140,153.193.18.62,0
161.69.48.219,161.69.45.5,0
65.42.243.7,199.50.8.167,0
108.5.94.225,1.96.167.202,0
177.186.31.21,207.253.205.123,0
198.88.219.113,198.88.218.136,0
66.106.221.1,113.158.146.128,0
66.106.221.1,113.158.146.128,0
145.137.192.248,127.128.114.203,0
161.69.48.219,161.69.45.5,0
112.83.104.165,1.96.167.236,0
146.39.89.232,203.64.212.87,0
110.253.229.205,169.175.169.143,0
91.176.156.89,73.6.240.75,0
127.17.178.77,74.64.155.3,0
198.88.218.136,198.88.219.48,0
100.126.5.6,114.9.156.246,0
73.240.167.252,221.248.222.158,0
207.152.32.141,1.96.167.40,0
29.181.199.184,20.154.53.67,0
161.69.48.219,161.69.45.5,0
177.186.31.21,207.253.205.123,0
198.88.220.252,198.88.219.20,0
43.224.185.36,198.92.146.7,0
64.154.167.132,208.163.38.87,0
73.240.167.252,221.248.222.158,0
43.149.90.172,221.46.220.116,0
221.46.220.117,223.241.132.8,0
112.83.104.165,1.96.167.236,0
43.180.43.22,65.42.228.60,0
43.180.43.22,65.42.228.60,0
66.106.221.1,113.158.146.128,0
66.106.221.1,113.158.146.128,0
66.71.252.51,107.188.255.140,0
161.69.48.219,161.69.45.5,0
66.106.221.1,113.158.146.128,0
170.162.215.57,43.206.161.187,0
163.189.104.246,122.3.58.206,0
66.106.221.1,113.158.146.128,0
112.83.104.165,1.96.167.236,0
99.158.46.166,3.132.4.77,0
43.36.34.134,78.201.5.26,0
49.30.219.11,69.11.19.3,0
73.240.167.252,221.248.222.158,0
28.222.244.128,111.205.25.246,0
177.186.31.21,207.253.205.123,0
161.69.48.219,161.69.45.5,0
73.240.167.252,221.248.222.158,0
66.106.221.1,113.158.146.128,0
43.252.151.116,194.119.122.132,0
216.13.170.187,43.147.216.91,0
66.106.221.1,113.158.146.128,0
177.186.31.21,207.253.205.123,0
119.189.58.32,1.96.166.181,0
73.159.240.172,104.239.136.255,0
146.2.215.129,143.187.224.1,0
161.69.48.219,161.69.45.5,0
43.36.34.134,78.201.5.26,0
214.230.126.46,153.193.46.55,0
66.106.221.1,113.158.146.128,0
66.106.221.1,113.158.146.128,0
198.88.219.48,198.88.218.136,0
210.29.165.24,43.147.212.221,0
39.35.250.62,221.195.231.35,0
130.77.108.20,3.139.244.223,0
161.69.48.219,161.69.45.5,0
220.152.210.234,18.192.196.27,0
97.227.233.161,210.128.184.221,0
128.29.86.201,1.96.167.250,0
106.84.39.110,1.158.17.123,0
66.106.221.1,113.158.146.128,0
161.69.48.219,161.69.45.5,0
66.106.221.1,113.158.146.128,0
71.207.86.206,210.108.33.4,0
210.29.165.24,43.147.212.221,0
1.108.124.182,3.138.63.134,0
43.53.102.31,104.197.139.142,0
28.65.76.215,1.102.43.1,0
66.51.173.1,153.193.137.113,0
10.243.157.246,1.96.146.105,0
43.53.102.31,104.197.139.142,0
95.60.251.77,23.162.69.109,0
161.69.48.219,161.69.45.5,0
198.88.218.136,198.88.219.48,0
221.217.168.115,126.110.108.182,0
65.181.240.145,5.252.33.35,0
68.171.242.63,35.240.210.245,0
128.8.16.254,1.102.100.56,0
102.43.175.24,223.112.80.82,0
208.233.254.222,73.0.96.10,0
130.77.108.243,1.33.220.212,0
161.69.48.219,161.69.45.5,0
5.231.81.82,6.98.177.43,0
140.194.150.75,221.195.204.172,0
197.90.68.103,3.237.87.51,0
66.106.221.1,113.158.146.128,0
109.147.8.232,1.37.232.241,0
5.231.81.82,6.98.177.43,0
5.231.18.42,140.61.158.133,0
66.106.221.1,113.158.146.128,0
99.158.46.166,3.132.4.77,0
43.150.166.172,216.13.170.204,0
198.88.219.49,214.107.118.238,0
146.0.216.51,73.6.215.172,0
43.139.101.14,1.2.54.84,0
65.142.255.93,111.205.25.249,0
66.167.243.193,140.62.205.109,0
161.69.48.219,161.69.45.5,0
146.39.89.233,109.248.7.242,0
160.196.14.147,130.26.92.212,0
66.106.221.1,113.158.146.128,0
66.106.221.1,113.158.146.128,0
111.205.228.218,199.86.52.149,0
111.205.228.218,199.86.52.149,0
198.77.125.12,126.77.153.70,0
43.149.90.149,221.46.220.108,0
161.254.254.28,0.0.0.0,0
43.150.166.172,216.13.170.204,0
90.10.108.198,111.205.228.124,0
111.204.79.70,147.73.58.78,0
161.254.254.28,0.0.0.0,0
43.252.151.116,194.119.122.132,0
216.192.233.198,90.148.12.212,0
161.69.48.219,161.69.45.5,0
216.192.233.198,90.148.12.212,0
210.29.165.24,43.147.212.221,0
139.146.145.31,35.240.203.196,0
145.137.192.248,127.128.114.203,0
112.83.104.45,1.96.167.236,0
146.2.215.244,143.187.226.247,0
50.158.196.218,1.154.98.71,0
65.125.160.65,198.85.16.224,0
67.144.242.29,140.32.138.159,0
67.144.242.29,140.32.138.159,0
73.240.167.252,221.248.222.158,0
68.127.210.192,183.206.94.104,0
65.181.240.145,5.252.33.35,0
67.144.242.29,140.32.138.159,0
161.69.48.219,161.69.45.5,0
67.144.242.29,140.32.138.159,0
210.29.165.24,43.147.212.221,0
73.240.167.252,221.248.222.158,0
43.139.101.142,1.35.170.175,0
67.144.242.29,140.32.138.159,0
67.144.242.29,140.32.138.159,0
67.144.242.29,140.32.138.159,0
43.252.151.116,194.119.122.132,0
68.127.210.192,183.206.94.104,0
67.144.242.29,140.32.138.159,0
161.69.48.219,161.69.45.5,0
43.53.103.147,104.197.139.142,0
212.243.212.142,1.96.185.229,0
111.205.228.234,205.60.171.191,0
43.139.101.126,1.34.110.241,0
43.53.103.147,104.197.139.142,0
67.144.242.29,140.32.138.159,0
43.53.103.147,104.197.139.142,0
198.88.219.48,198.88.218.136,0
67.144.242.29,140.32.138.159,0
221.248.222.158,73.240.167.252,0
43.53.103.147,104.197.139.142,0
202.196.6.215,3.150.115.89,0
43.53.103.147,104.197.139.142,0
66.127.26.252,74.79.213.12,0
161.69.48.219,161.69.45.5,0
67.144.242.29,140.32.138.159,0
73.240.167.252,221.248.222.158,0
65.181.240.145,5.252.33.35,0
67.144.242.29,140.32.138.159,0
67.144.242.29,140.32.138.159,0
220.27.84.18,3.159.218.84,0
73.240.167.252,221.248.222.158,0
67.144.242.29,140.32.138.159,0
43.139.101.132,1.110.251.196,0
70.51.99.144,100.81.211.39,0
67.144.242.29,140.32.138.159,0
221.248.222.158,73.240.167.252,0
198.54.233.230,208.163.38.183,0
65.183.165.139,35.240.194.251,0
67.144.242.29,140.32.138.159,0
220.27.84.18,3.159.218.84,0
43.252.151.116,194.119.122.144,0
67.144.242.29,140.32.138.159,0
161.69.48.219,161.69.45.5,0
66.106.221.1,113.158.146.128,0
71.12.28.231,36.4.103.167,0
67.144.242.29,140.32.138.159,0
66.106.221.1,113.158.146.128,0
198.88.219.48,198.88.218.136,0
67.144.242.29,140.32.138.159,0
199.141.21.238,183.220.134.167,0
65.181.240.145,5.252.33.35,0
67.144.242.29,140.32.138.159,0
220.209.20.148,67.231.121.94,0
66.106.221.1,113.158.146.128,0
66.106.221.1,113.158.146.128,0
161.69.48.219,161.69.45.5,0
146.2.214.223,143.187.224.12,0
220.144.109.246,129.136.245.213,0
139.146.145.16,35.240.203.196,0
107.80.63.245,43.43.40.185,0
106.84.38.211,1.150.38.64,0
199.141.21.238,183.220.134.167,0
182.198.229.238,216.40.216.163,0
130.77.108.243,1.33.220.212,0
43.252.151.116,194.119.122.132,0
15.83.232.244,153.193.117.8,0
74.79.132.164,221.46.220.118,0
136.176.129.31,116.65.113.82,0
161.69.48.219,161.69.45.5,0
99.42.204.223,1.96.142.199,0
139.146.145.16,35.240.203.196,0
139.146.145.16,35.240.203.196,0
201.62.114.163,199.107.71.161,0
100.226.80.90,43.43.40.129,0
136.176.129.31,116.65.113.82,0
47.127.51.230,86.72.194.143,0
97.220.165.136,104.239.136.169,0
97.220.165.136,104.239.136.169,0
74.238.201.106,5.185.5.86,0
97.220.165.136,104.239.136.169,0
97.220.165.136,104.239.136.169,0
161.69.48.219,161.69.45.5,0
118.33.27.26,43.236.138.62,0
142.112.54.205,198.88.219.49,0
161.254.254.28,0.0.0.0,0
214.230.126.46,153.193.46.55,0
161.69.48.219,161.69.45.5,0
100.126.5.30,184.102.8.67,0
39.181.220.89,3.249.2.189,0
198.101.222.14,120.243.193.100,0
66.167.243.193,140.62.205.109,0
161.69.48.219,161.69.45.5,0
28.82.218.85,1.96.167.240,0
130.77.108.20,3.139.244.223,0
221.121.96.209,3.132.207.252,0
66.106.221.33,213.223.192.208,0
66.106.221.33,213.223.192.208,0
220.27.84.18,3.159.218.84,0
208.44.168.226,1.127.64.8,0
170.162.215.57,43.206.161.187,0
100.126.5.227,95.230.208.219,0
140.231.120.137,153.193.47.117,0
161.69.48.219,161.69.45.5,0
147.154.211.44,5.241.16.201,0
102.40.27.240,139.243.129.3,0
66.100.121.202,65.183.113.111,0
43.139.98.136,1.90.245.211,0
161.69.48.219,161.69.45.5,0
107.78.207.100,210.108.56.240,0
126.148.50.204,221.46.221.134,0
43.139.98.136,1.90.245.211,0
104.239.136.238,16.229.61.193,0
145.108.78.111,88.210.154.118,0
108.43.240.53,1.96.166.173,0
216.13.170.187,43.147.216.91,0
161.69.48.219,161.69.45.5,0
102.72.17.226,43.8.219.173,0
201.62.114.163,199.107.71.161,0
102.72.17.226,43.8.219.173,0
5.250.98.123,198.85.16.237,0
207.136.189.178,1.96.167.9,0
220.27.84.18,3.159.218.84,0
5.250.98.123,198.85.16.237,0
108.43.240.53,1.96.166.173,0
74.12.125.231,126.168.73.65,0
161.69.48.219,161.69.45.5,0
69.172.217.89,94.141.76.146,0
126.148.50.204,221.46.221.134,0
220.144.109.246,129.136.245.213,0
50.25.212.8,43.239.151.50,0
139.146.145.36,35.240.203.213,0
128.25.162.152,1.96.167.54,0
73.83.202.234,210.29.61.247,0
161.69.48.219,161.69.45.5,0
153.193.99.159,221.46.220.108,0
126.148.50.204,221.46.221.134,0
135.146.156.134,35.240.203.196,0
67.135.168.134,73.1.179.22,0
198.54.233.230,208.163.38.183,0
216.192.234.10,120.16.27.146,0
216.38.143.59,67.98.125.126,0
209.244.240.5,43.43.40.18,0
198.54.233.217,208.163.38.184,0
161.69.48.219,161.69.45.5,0
73.149.224.242,111.205.25.209,0
73.149.224.242,111.205.25.209,0
221.211.118.206,221.46.221.153,0
161.69.48.219,161.69.45.5,0
67.144.242.154,126.108.230.119,0
213.141.76.210,208.233.254.147,0
67.144.242.154,126.108.230.119,0
15.24.187.149,43.237.127.40,0
39.181.213.144,35.240.203.243,0
146.2.212.4,213.235.205.45,0
69.26.86.41,29.175.227.175,0
220.27.80.236,43.43.40.46,0
161.69.48.219,161.69.45.5,0
199.154.45.126,171.172.19.64,0
198.88.220.237,198.88.219.20,0
68.230.130.194,43.13.166.161,0
90.10.108.198,111.205.228.124,0
90.10.108.198,111.205.228.124,0
43.252.224.216,43.240.57.116,0
198.101.222.14,120.243.193.100,0
161.69.48.219,161.69.45.5,0
218.71.212.251,43.206.207.244,0
201.62.114.163,199.107.71.161,0
120.147.9.72,1.96.167.17,0
66.167.243.193,140.62.205.109,0
66.167.243.193,140.62.205.109,0
112.83.104.165,1.96.167.236,0
206.36.215.220,43.239.218.72,0
198.88.219.48,198.88.218.136,0
64.120.63.5,43.29.193.2,0
43.252.224.202,155.89.101.84,0
161.69.48.219,161.69.45.5,0
43.139.101.153,1.155.61.162,0
128.25.162.152,1.96.167.54,0
207.136.150.222,1.96.166.199,0
199.141.0.233,222.147.43.2,0
161.69.48.219,161.69.45.5,0
67.135.168.134,73.1.179.22,0
66.3.137.145,5.252.100.69,0
199.91.55.45,111.204.90.131,0
216.192.235.173,36.84.86.45,0
139.146.145.31,35.240.203.196,0
130.77.108.20,3.139.244.223,0
102.28.253.4,208.233.254.247,0
128.59.1.109,1.96.166.184,0
198.88.219.48,198.88.221.44,0
39.35.250.62,221.195.231.35,0
161.69.48.219,161.69.45.5,0
112.83.104.45,1.96.167.236,0
198.88.218.136,198.88.219.113,0
127.17.178.77,74.64.155.3,0
201.197.216.23,102.44.72.177,0
102.28.253.4,208.233.254.247,0
153.193.107.116,67.97.194.28,0
161.69.48.219,161.69.45.5,0
221.182.217.213,137.183.126.238,0
216.192.234.10,120.16.27.146,0
43.8.205.149,208.23.75.192,0
87.221.31.87,104.209.101.95,0
108.213.182.8,211.123.251.47,0
155.4.5.4,74.238.206.37,0
126.171.242.6,111.205.228.175,0
210.108.56.240,107.78.234.211,0
214.230.126.46,153.193.46.55,0
198.88.219.22,198.88.218.136,0
214.104.165.239,35.240.203.196,0
222.103.217.82,3.137.145.169,0
161.69.48.219,161.69.45.5,0
221.195.231.34,71.28.215.214,0
204.209.197.191,3.254.188.118,0
145.210.116.245,137.226.43.97,0
220.152.210.235,18.192.196.27,0
216.235.108.20,199.148.211.40,0
198.88.221.48,198.88.219.22,0
112.83.104.45,1.96.167.236,0
220.193.45.32,223.215.27.102,0
199.50.31.228,65.42.243.7,0
67.135.168.134,73.1.179.22,0
112.83.104.45,1.96.167.236,0
43.139.101.153,1.101.127.52,0
221.195.231.34,71.28.215.214,0
161.69.48.219,161.69.45.5,0
146.39.132.196,128.84.81.30,0
99.139.224.239,3.251.187.23,0
183.141.103.179,43.252.226.202,0
67.193.254.136,90.130.156.204,0
214.104.174.28,35.240.203.243,0
153.193.46.217,123.82.240.98,0
43.240.166.187,3.151.177.215,0
216.192.235.173,36.84.86.45,0
208.202.7.138,195.121.236.59,0
182.198.229.225,216.40.216.167,0
161.69.48.219,161.69.45.5,0
221.195.231.34,71.28.215.214,0
66.106.221.33,123.194.137.135,0
102.14.184.118,198.83.180.2,0
66.106.221.33,123.194.137.135,0
220.27.151.114,67.231.114.178,0
157.14.29.201,201.197.200.189,0
209.244.240.5,43.43.40.18,0
198.88.221.48,198.88.219.22,0
161.69.48.219,161.69.45.5,0
146.2.215.129,139.184.23.243,0
5.231.18.144,112.119.243.212,0
43.240.166.187,3.151.177.215,0
157.14.29.201,201.197.200.189,0
106.84.38.251,1.15.166.226,0
157.14.29.201,201.197.200.189,0
182.198.229.216,216.40.216.157,0
43.139.101.151,1.110.203.50,0
161.69.48.219,161.69.45.5,0
214.99.48.25,137.226.45.188,0
43.240.166.187,3.151.177.215,0
198.101.222.14,120.243.193.100,0
74.79.132.164,221.46.220.109,0
214.139.179.13,221.195.204.172,0
5.231.18.144,112.119.243.212,0
208.33.25.185,43.250.180.231,0
198.54.233.254,208.163.38.187,0
170.162.215.57,43.206.161.187,0
146.17.53.21,146.133.188.92,0
43.139.101.159,1.0.254.238,0
161.69.48.219,161.69.45.5,0
116.164.129.119,3.250.206.99,0
43.139.101.159,1.0.254.238,0
209.244.240.5,43.43.40.18,0
199.141.22.86,111.205.109.226,0
199.141.22.86,111.205.109.226,0
43.240.166.187,3.151.177.215,0
106.84.39.110,1.150.171.21,0
207.136.113.244,1.96.167.9,0
214.139.179.13,221.195.204.172,0
199.50.31.228,65.42.243.7,0
160.176.152.218,95.162.121.161,0
161.69.48.219,161.69.45.5,0
160.176.152.218,95.162.121.161,0
114.197.159.28,153.193.117.213,0
134.9.62.74,74.238.249.22,0
111.205.228.148,104.128.0.69,0
116.180.199.92,43.21.196.22,0
68.180.228.11,104.128.1.44,0
74.253.113.46,43.252.225.254,0
35.240.216.56,139.146.88.25,0
74.253.113.46,43.252.225.254,0
146.17.53.21,146.133.188.92,0
161.69.48.219,161.69.45.5,0
178.56.191.111,203.38.209.48,0
122.218.25.178,1.102.246.125,0
216.192.234.10,120.16.27.146,0
68.171.242.240,35.240.210.245,0
198.88.218.136,198.88.219.113,0
216.192.235.173,36.84.86.45,0
139.146.145.14,35.240.203.196,0
64.154.167.132,208.163.38.86,0
18.184.2.129,3.253.179.57,0
147.201.255.229,66.216.45.91,0
161.69.48.219,161.69.45.5,0
43.240.166.187,3.151.177.215,0
43.240.166.187,3.151.177.215,0
209.244.240.5,43.43.40.18,0
134.9.62.74,74.238.249.22,0
5.231.18.144,112.119.243.212,0
213.44.217.244,221.46.221.137,0
50.158.196.96,1.102.46.208,0
209.211.48.94,153.193.160.154,0
43.43.40.185,139.146.24.194,0
43.43.40.185,139.146.24.194,0
161.69.48.219,161.69.45.5,0
107.164.157.47,3.250.2.127,0
145.137.192.248,127.128.114.203,0
207.136.132.2,1.96.167.17,0
5.231.18.144,112.119.243.212,0
5.73.242.214,43.8.222.32,0
221.233.251.15,35.240.212.253,0
161.69.48.219,161.69.45.5,0
106.84.38.146,1.103.139.4,0
199.141.30.225,199.183.37.46,0
198.88.219.48,198.88.220.237,0
221.112.150.201,215.221.110.244,0
5.231.81.82,6.98.177.43,0
153.193.107.116,67.97.194.28,0
153.193.47.161,95.162.121.161,0
221.248.222.158,73.240.167.252,0
71.195.238.148,157.53.7.2,0
5.231.81.82,6.98.177.43,0
220.115.6.138,67.231.126.171,0
5.231.81.82,6.98.177.43,0
5.231.81.82,6.98.177.43,0
146.39.132.196,128.84.81.30,0
161.69.48.219,161.69.45.5,0
5.231.81.82,6.98.177.43,0
220.222.88.187,176.141.2.2,0
5.231.81.82,6.98.177.43,0
216.192.235.173,36.84.86.45,0
111.205.228.218,199.86.52.149,0
220.193.45.32,223.215.27.102,0
47.127.59.224,108.140.66.48,0
5.231.81.82,6.98.177.43,0
65.10.38.117,43.150.166.172,0
43.139.101.137,1.35.170.175,0
210.22.248.105,211.106.133.125,0
160.176.152.218,95.162.121.161,0
221.248.222.158,73.240.167.252,0
5.231.81.82,6.98.177.43,0
5.231.81.82,6.98.177.43,0
43.241.64.79,210.29.88.60,0
136.46.254.5,0.0.0.0,0
161.69.48.219,161.69.45.5,0
5.231.81.82,6.98.177.43,0
43.240.166.187,3.151.177.215,0
66.71.252.51,107.188.255.140,0
160.176.152.218,95.162.121.161,0
43.139.101.138,137.182.249.45,0
65.141.134.113,201.197.216.68,0
66.100.241.98,1.32.135.141,0
160.176.152.218,95.162.121.161,0
74.237.208.113,1.102.108.21,0
210.22.248.105,211.106.133.125,0
66.100.241.98,1.32.135.141,0
66.100.241.98,1.32.135.141,0
168.147.166.80,168.147.23.18,0
5.231.18.144,112.119.243.212,0
210.102.75.185,1.96.246.44,0
111.205.228.206,12.122.151.189,0
161.69.48.219,161.69.45.5,0
198.54.233.220,208.163.38.186,0
111.205.228.206,12.122.151.189,0
111.205.228.206,12.122.151.189,0
43.9.148.248,123.63.250.6,0
43.240.166.187,3.151.177.215,0
205.109.52.16,3.238.255.66,0
160.176.152.218,95.162.121.161,0
198.101.222.14,120.243.193.100,0
43.252.224.216,43.240.57.116,0
114.12.72.83,43.239.46.191,0
198.208.109.0,43.21.183.130,0
5.231.18.144,112.119.243.212,0
161.69.48.219,161.69.45.5,0
103.190.132.23,102.6.104.232,0
103.190.132.23,102.6.104.232,0
210.102.75.185,1.96.246.44,0
43.240.166.187,3.151.177.215,0
116.164.45.220,1.110.84.23,0
43.252.224.135,101.61.226.170,0
103.190.132.23,102.6.104.232,0
102.5.48.76,153.193.134.132,0
160.176.152.218,95.162.121.161,0
87.225.55.208,0.0.0.0,0
102.5.48.76,153.193.134.132,0
199.141.22.86,65.17.119.91,0
102.5.48.76,153.193.134.132,0
102.5.48.76,153.193.134.132,0
103.190.132.23,102.6.104.232,0
114.12.72.83,43.239.46.191,0
108.215.164.160,1.32.39.96,0
161.69.48.219,161.69.45.5,0
68.171.232.139,105.238.9.158,0
60.162.185.232,104.239.136.122,0
18.192.198.169,112.49.251.151,0
43.240.166.187,3.151.177.215,0
43.139.98.136,1.2.54.84,0
43.252.224.135,101.61.226.170,0
61.131.26.111,67.231.118.172,0
130.77.108.20,3.139.244.223,0
160.176.152.218,95.162.121.161,0
130.77.108.20,3.139.244.223,0
221.46.220.38,74.79.132.161,0
161.69.48.219,161.69.45.5,0
221.19.169.22,58.145.173.221,0
216.192.235.173,36.84.86.45,0
43.240.166.187,3.151.177.215,0
198.88.218.136,198.88.219.48,0
5.201.151.177,6.139.230.225,0
5.201.151.177,6.139.230.225,0
216.192.233.138,134.201.47.43,0
130.94.45.19,111.205.228.101,0
122.218.25.178,1.102.246.125,0
214.230.126.46,153.193.46.55,0
216.192.233.138,134.201.47.43,0
43.53.102.31,104.197.139.142,0
161.69.48.219,161.69.45.5,0
160.176.152.218,95.162.121.161,0
117.76.22.51,137.182.81.175,0
43.53.102.31,104.197.139.142,0
198.88.219.20,198.88.218.136,0
101.10.244.205,139.146.19.42,0
198.88.219.20,198.88.218.136,0
43.240.166.187,3.151.177.215,0
47.127.51.231,105.34.101.253,0
58.14.9.98,221.46.221.135,0
43.252.224.216,43.240.57.116,0
73.0.235.171,208.233.255.225,0
161.69.48.219,161.69.45.5,0
39.35.250.62,221.195.231.35,0
43.139.101.116,1.37.19.252,0
67.135.168.134,73.1.179.22,0
43.240.166.187,3.151.177.215,0
5.231.18.144,112.119.243.212,0
160.176.152.218,95.162.121.161,0
107.164.155.148,3.133.224.87,0
214.107.119.22,198.88.219.49,0
161.69.48.219,161.69.45.5,0
5.231.18.144,112.119.243.212,0
157.16.22.200,211.106.239.58,0
160.176.152.218,95.162.121.161,0
209.244.240.5,43.43.40.18,0
43.240.166.187,3.151.177.215,0
198.88.219.20,108.212.70.116,0
209.244.240.5,43.43.40.18,0
221.207.142.245,216.105.145.20,0
216.192.234.10,120.16.27.146,0
161.69.48.219,161.69.45.5,0
160.176.152.218,95.162.121.161,0
43.139.101.131,1.37.19.252,0
146.2.212.117,139.16.85.56,0
147.201.255.229,66.216.45.91,0
43.221.55.191,153.193.46.84,0
71.203.206.17,210.108.56.241,0
160.176.152.218,95.162.121.161,0
43.240.166.187,3.151.177.215,0
161.69.48.219,161.69.45.5,0
145.137.192.248,127.128.114.203,0
68.126.216.176,11.70.54.182,0
152.32.94.233,0.0.0.0,0
198.88.219.20,198.88.218.136,0
128.228.53.160,111.205.25.239,0
215.164.127.144,35.240.203.196,0
43.252.224.216,43.240.57.116,0
160.176.152.218,95.162.121.161,0
109.147.8.67,1.15.174.173,0
43.240.166.187,3.151.177.215,0
107.188.228.19,74.55.244.199,0
112.83.104.164,1.96.166.199,0
107.188.228.19,74.55.244.199,0
161.69.48.219,161.69.45.5,0
209.244.240.5,43.43.40.18,0
65.100.196.238,3.135.67.250,0
209.244.240.5,43.43.40.18,0
209.244.240.5,43.43.40.18,0
215.164.127.144,35.240.203.196,0
198.88.218.136,198.88.219.113,0
128.8.16.254,1.102.100.56,0
160.176.152.218,95.162.121.161,0
220.27.84.26,1.124.120.162,0
136.46.254.5,0.0.0.0,0
198.54.233.192,208.163.38.186,0
161.69.48.219,161.69.45.5,0
136.46.254.5,0.0.0.0,0
99.158.44.123,1.66.80.71,0
39.35.254.134,221.195.231.39,0
73.240.167.252,221.248.222.158,0
73.240.167.252,221.248.222.158,0
106.84.39.5,1.90.245.211,0
198.85.16.237,107.73.101.219,0
136.46.254.5,0.0.0.0,0
128.25.162.152,1.96.167.54,0
216.192.233.138,90.137.129.32,0
43.240.166.187,3.151.177.215,0
136.46.254.5,0.0.0.0,0
214.138.56.74,221.195.204.172,0
160.176.152.218,95.162.121.161,0
5.231.18.144,112.119.243.212,0
198.85.16.237,107.73.101.219,0
161.69.48.219,161.69.45.5,0
74.117.161.76,212.105.175.103,0
198.85.16.237,107.73.101.219,0
214.104.165.252,35.240.203.196,0
198.85.16.237,107.73.101.219,0
199.60.55.42,95.162.121.233,0
198.85.16.237,107.73.101.219,0
5.231.18.144,112.119.243.212,0
198.85.16.237,107.73.101.219,0
122.218.25.178,1.102.246.125,0
109.147.8.111,1.37.19.252,0
160.176.152.218,95.162.121.161,0
99.158.44.123,1.66.80.71,0
198.85.16.237,107.73.101.219,0
198.85.16.237,107.73.101.219,0
198.88.219.20,198.88.218.136,0
