1459947780603382	154	2472569	35317	150	2425384	36363	0
1459947780610570	151	2472679	32658	149	2426620	34662	0
1459947780618036	151	2472780	30200	146	2423920	34442	0
1459947780625043	149	2470314	30113	146	2421431	34045	0
1459947780632194	150	2469320	28675	147	2420416	32320	0
1459947780639223	149	2467124	28458	147	2419481	30656	0
1459947780646661	149	2465099	28099	147	2418619	29055	0
1459947780653081	146	2459393	31163	144	2413984	31057	0
1459947780660159	150	2459252	28857	147	2413551	29028	0
1459947780667670	153	2462962	30023	149	2415712	28752	0
1459947780674926	152	2465103	29650	147	2415144	27028	0
1459947780682410	152	2467076	29152	151	2419740	29153	0
1459947780689607	152	2468895	28551	150	2422697	29601	0
1459947780697083	153	2471852	29046	149	2424143	28621	0
1459947780704450	152	2473298	28109	150	2426756	28793	0
1459947780711896	152	2474631	27141	149	2427885	27584	0
1459947780719011	147	2469460	29786	145	2423806	29188	0
1459947780726681	154	2473653	31323	151	2427726	30520	0
1459947780733478	149	2471118	31211	146	2424939	30703	0
1459947780741166	152	2472621	30158	149	2426210	29476	0
1459947780748257	151	2472727	27899	148	2426102	27272	0
1459947780755784	152	2474105	26989	149	2427282	26229	0
1459947780763067	154	2477935	28411	152	2432210	28722	0
1459947780770263	150	2476346	27655	146	2429073	29369	0
1459947780777425	151	2476161	25664	146	2426181	29739	0
1459947780785186	154	2479830	27042	150	2428635	29677	0
1459947780792507	151	2479373	25350	148	2428337	27631	0
1459947780800553	155	2484071	27700	152	2433183	29939	0
1459947780808249	153	2485842	27168	150	2435090	29358	0
1459947780815929	154	2488755	27731	151	2438128	29865	0
1459947780823625	151	2487601	26627	149	2438369	27753	0
1459947780830843	152	2487817	24745	148	2437311	26558	0
1459947780838176	152	2488016	22994	149	2437616	24764	0
1459947780845886	154	2490759	23726	151	2440457	25448	0
1459947780853193	151	2489448	23080	149	2440516	23513	0
1459947780860537	148	2484399	25929	146	2436730	25165	0
1459947780868327	150	2482305	25833	148	2435800	24054	0
1459947780875752	152	2482934	24394	149	2436223	22564	0
1459947780882628	143	2471994	32572	138	2422533	33421	0
1459947780890545	153	2474709	32530	151	2426552	34514	0
1459947780897957	154	2478492	33475	150	2428977	34053	0
1459947780904526	146	2471739	37083	144	2423533	36410	0
1459947780912058	155	2477034	39066	152	2428754	38378	0
1459947780919970	155	2481915	40513	150	2431007	37456	0
1459947780927267	150	2480015	39098	148	2430524	34973	0
1459947780934870	154	2483383	39148	150	2432639	34190	0
1459947780942317	152	2483928	36592	149	2433309	32135	0
1459947780949834	151	2483151	34449	149	2433926	30193	0
1459947780957278	149	2479874	34777	146	2430655	30848	0
1459947780964629	151	2479413	32484	149	2431480	29198	0
1459947780972491	155	2484108	34275	152	2436080	31157	0
1459947780980509	153	2485877	33227	150	2437761	30271	0
1459947780988738	156	2491347	35674	155	2445710	35234	0
1459947780996757	153	2492550	33995	151	2447918	34517	0
1459947781004466	153	2493659	32361	151	2449954	33697	0
1459947781011933	155	2497241	33135	151	2451831	32794	0
1459947781019142	152	2496704	31041	147	2448441	33355	0
1459947781026862	154	2498769	30518	152	2451716	33768	0
1459947781034109	152	2498112	28738	150	2452175	31552	0
1459947781041889	154	2500067	28294	152	2455158	31837	0
1459947781050035	154	2501869	27744	152	2457908	31884	0
1459947781057686	154	2503530	27107	152	2460443	31730	0
1459947781065088	156	2507621	28761	153	2464060	32586	0
1459947781072671	154	2508833	27631	149	2462275	31685	0
1459947781080541	156	2512510	28862	153	2465749	32412	0
1459947781088061	155	2514620	28552	153	2468952	32832	0
1459947781095429	151	2511445	29247	147	2464225	34624	0
1459947781103617	156	2514918	30164	153	2467547	34981	0
1459947781110385	148	2507880	34295	145	2460369	38864	0
1459947781118109	153	2507791	31696	150	2460152	36026	0
1459947781125360	150	2503869	32833	148	2457392	35754	0
1459947781133308	154	2505374	31654	149	2456128	34125	0
1459947781140583	151	2502921	31441	148	2453683	33711	0
1459947781147900	152	2501940	29888	149	2452709	31974	0
1459947781155232	152	2501035	28386	149	2451811	30303	0
1459947781162441	151	2498921	28116	146	2447143	32238	0
1459947781169567	152	2498252	26534	149	2446679	30145	0
1459947781177154	152	2497636	25028	149	2446252	28182	0
1459947781184105	150	2494508	25955	147	2443298	28702	0
1459947781191752	154	2496744	25988	151	2445695	28669	0
1459947781198353	149	2492405	27956	147	2442785	29111	0
1459947781205496	148	2487125	30637	144	2436262	32848	0
1459947781213113	150	2484818	30369	148	2435369	31104	0
1459947781220820	152	2485251	28395	149	2435825	29095	0
1459947781227983	151	2484370	26987	149	2436246	27209	0
1459947781235819	156	2489958	30030	152	2440474	28980	0
1459947781244012	153	2491270	28892	151	2443091	29128	0
1459947781251873	156	2496319	31289	152	2446784	30257	0
1459947781259576	155	2499694	31955	151	2448909	29851	0
1459947781266471	151	2497685	31309	148	2447027	29251	0
1459947781274206	154	2499673	30695	150	2447853	27726	0
1459947781281603	152	2498946	28966	149	2447334	26036	0
1459947781289563	155	2502115	29625	151	2449416	25920	0
1459947781297670	156	2506317	31183	153	2453895	28024	0
1459947781305065	155	2508910	31137	150	2454184	26100	0
1459947781312850	155	2511301	30908	153	2458290	27846	0
1459947781320588	155	2513505	30525	153	2462076	29160	0
1459947781328663	157	2518097	32373	153	2465566	30098	0
1459947781335958	149	2512090	35380	146	2459823	33039	0
1459947781344445	156	2515512	35770	153	2463489	33836	0
1459947781351784	153	2514827	33605	152	2465588	33127	0
1459947781359189	153	2514196	31560	150	2464963	31113	0
1459947781366350	148	2507214	35530	146	2459267	33932	0
1459947781372709	143	2507214	35530	140	2459267	33932	1
1459947781379911	149	2502057	37507	147	2455296	34941	0
1459947781387853	155	2504983	37274	152	2458036	34736	0
1459947781394634	149	2500001	38953	146	2452881	36773	0
1459947781402894	156	2504368	39935	154	2458369	38959	0
1459947781410634	153	2504554	36986	151	2459588	37039	0
1459947781417881	149	2499605	38657	146	2454312	39008	0
1459947781424639	151	2497603	37481	148	2452008	38083	0
1459947781430446	140	2497603	37481	131	2452008	38083	1
1459947781436365	142	2497603	37481	130	2452008	38083	1
1459947781442736	143	2497603	37481	134	2452008	38083	1
1459947781448535	139	2497603	37481	129	2452008	38083	1
1459947781454558	141	2497603	37481	130	2452008	38083	1
1459947781460869	145	2497603	37481	135	2452008	38083	1
1459947781466360	137	2497603	37481	127	2452008	38083	1
1459947781472184	144	2497603	37481	136	2452008	38083	1
1459947781478332	146	2497603	37481	140	2452008	38083	1
1459947781484625	143	2497603	37481	136	2452008	38083	1
1459947781490521	140	2497603	37481	134	2452008	38083	1
1459947781496608	143	2497603	37481	136	2452008	38083	1
1459947781502711	144	2497603	37481	138	2452008	38083	1
1459947781508509	140	2497603	37481	134	2452008	38083	1
1459947781514536	145	2497603	37481	139	2452008	38083	1
1459947781520757	145	2497603	37481	138	2452008	38083	1
1459947781526749	142	2497603	37481	137	2452008	38083	1
1459947781532100	138	2497603	37481	130	2452008	38083	1
1459947781537835	142	2497603	37481	137	2452008	38083	1
1459947781543920	140	2497603	37481	135	2452008	38083	1
1459947781549705	138	2497603	37481	133	2452008	38083	1
1459947781555308	142	2497603	37481	136	2452008	38083	1
1459947781560533	138	2497603	37481	132	2452008	38083	1
1459947781566287	141	2497603	37481	134	2452008	38083	1
1459947781572310	142	2497603	37481	136	2452008	38083	1
1459947781578198	141	2497603	37481	136	2452008	38083	1
1459947781584677	145	2497603	37481	140	2452008	38083	1
1459947781590776	142	2497603	37481	136	2452008	38083	1
1459947781596029	140	2497603	37481	134	2452008	38083	1
1459947781602300	144	2497603	37481	137	2452008	38083	1
1459947781608730	146	2497603	37481	140	2452008	38083	1
1459947781614519	143	2497603	37481	137	2452008	38083	1
1459947781620547	140	2497603	37481	136	2452008	38083	1
1459947781626298	140	2497603	37481	135	2452008	38083	1
1459947781632612	145	2497603	37481	139	2452008	38083	1
1459947781638808	145	2497603	37481	138	2452008	38083	1
1459947781644774	141	2497603	37481	134	2452008	38083	1
1459947781650603	141	2497603	37481	135	2452008	38083	1
1459947781655798	137	2497603	37481	131	2452008	38083	1
1459947781661847	144	2497603	37481	137	2452008	38083	1
1459947781667820	144	2497603	37481	137	2452008	38083	1
1459947781673683	140	2497603	37481	134	2452008	38083	1
1459947781679731	143	2497603	37481	136	2452008	38083	1
1459947781685748	144	2497603	37481	133	2452008	38083	1
1459947781691583	148	2497603	37481	133	2452008	38083	1
1459947781697648	150	2497603	37481	134	2452008	38083	1
1459947781703457	150	2497603	37481	133	2452008	38083	1
1459947781709378	151	2497603	37481	134	2452008	38083	1
1459947781715282	151	2497603	37481	134	2452008	38083	1
1459947781721608	153	2497603	37481	133	2452008	38083	1
1459947781727877	152	2497603	37481	133	2452008	38083	1
1459947781733399	147	2497603	37481	130	2452008	38083	1
1459947781739494	153	2497603	37481	134	2452008	38083	1
1459947781745431	152	2497603	37481	133	2452008	38083	1
1459947781751143	151	2497603	37481	132	2452008	38083	1
1459947781757246	154	2497603	37481	134	2452008	38083	1
1459947781763555	155	2497603	37481	136	2452008	38083	1
1459947781769554	152	2497603	37481	131	2452008	38083	1
1459947781775549	152	2497603	37481	132	2452008	38083	1
1459947781781820	155	2497603	37481	134	2452008	38083	1
1459947781787631	151	2497603	37481	130	2452008	38083	1
1459947781793957	153	2497603	37481	134	2452008	38083	1
1459947781832732	154	2497603	37481	131	2452008	38083	1
1459947781838953	154	2497603	37481	130	2452008	38083	1
1459947781845319	155	2497603	37481	133	2452008	38083	1
1459947781851896	158	2497603	37481	134	2452008	38083	1
1459947781858616	159	2497603	37481	134	2452008	38083	1
1459947781864756	153	2497603	37481	132	2452008	38083	1
1459947781870902	153	2497603	37481	130	2452008	38083	1
1459947781877061	155	2497603	37481	131	2452008	38083	1
1459947781882489	151	2497603	37481	127	2452008	38083	1
1459947781888728	155	2497603	37481	133	2452008	38083	1
1459947781895234	158	2497603	37481	135	2452008	38083	1
1459947781901417	153	2497603	37481	131	2452008	38083	1
1459947781907476	155	2497603	37481	133	2452008	38083	1
1459947781913161	154	2497603	37481	131	2452008	38083	1
1459947781918929	153	2497603	37481	130	2452008	38083	1
1459947781925221	155	2497603	37481	132	2452008	38083	1
1459947781931283	156	2497603	37481	133	2452008	38083	1
1459947781937263	153	2497603	37481	131	2452008	38083	1
1459947781942764	151	2497603	37481	127	2452008	38083	1
1459947781948807	153	2497603	37481	128	2452008	38083	1
1459947781954669	152	2497603	37481	128	2452008	38083	1
1459947781960833	157	2497603	37481	133	2452008	38083	1
1459947781966364	154	2497603	37481	129	2452008	38083	1
1459947781971895	154	2497603	37481	129	2452008	38083	1
1459947781978275	156	2497603	37481	132	2452008	38083	1
1459947781984197	153	2497603	37481	129	2452008	38083	1
1459947781990482	155	2497603	37481	131	2452008	38083	1
1459947781995846	155	2497603	37481	127	2452008	38083	1
1459947782001976	156	2497603	37481	131	2452008	38083	1
1459947782007786	155	2497603	37481	129	2452008	38083	1
1459947782013552	156	2497603	37481	131	2452008	38083	1
1459947782019631	155	2497603	37481	131	2452008	38083	1
1459947782025545	156	2497603	37481	130	2452008	38083	1
1459947782030842	151	2497603	37481	126	2452008	38083	1
1459947782036344	151	2497603	37481	124	2452008	38083	1
1459947782042488	156	2497603	37481	130	2452008	38083	1
1459947782048388	155	2497603	37481	128	2452008	38083	1
1459947782054354	156	2497603	37481	129	2452008	38083	1
1459947782060412	157	2497603	37481	132	2452008	38083	1
1459947782066821	158	2497603	37481	132	2452008	38083	1
1459947782072294	154	2497603	37481	127	2452008	38083	1
1459947782078310	158	2497603	37481	131	2452008	38083	1
1459947782084575	161	2497603	37481	136	2452008	38083	1
1459947782090135	153	2497603	37481	127	2452008	38083	1
1459947782095791	154	2497603	37481	129	2452008	38083	1
1459947782102011	158	2497603	37481	134	2452008	38083	1
1459947782107467	153	2497603	37481	127	2452008	38083	1
1459947782113624	159	2497603	37481	132	2452008	38083	1
1459947782119799	157	2497603	37481	132	2452008	38083	1
1459947782124930	153	2497603	37481	126	2452008	38083	1
1459947782130206	153	2497603	37481	125	2452008	38083	1
1459947782135966	154	2497603	37481	129	2452008	38083	1
1459947782141990	156	2497603	37481	131	2452008	38083	1
1459947782148107	156	2497603	37481	130	2452008	38083	1
1459947782154367	158	2497603	37481	133	2452008	38083	1
1459947782161738	163	2497603	37481	138	2452008	38083	1
1459947782167304	154	2497603	37481	129	2452008	38083	1
1459947782173665	158	2497603	37481	130	2452008	38083	1
1459947782179924	156	2497603	37481	130	2452008	38083	1
1459947782186000	155	2497603	37481	128	2452008	38083	1
1459947782192774	160	2497603	37481	133	2452008	38083	1
1459947782198692	155	2497603	37481	129	2452008	38083	1
1459947782203197	147	2497603	37481	122	2452008	38083	1
1459947782208972	157	2497603	37481	129	2452008	38083	1
1459947782215157	159	2497603	37481	133	2452008	38083	1
1459947782221312	157	2497603	37481	131	2452008	38083	1
1459947782229506	157	2503437	39930	154	2457564	40229	0
1459947782236996	154	2504975	38228	151	2458846	38268	0
1459947782244750	151	2502553	37472	149	2457468	36547	0
1459947782252425	154	2504161	36026	152	2460038	36060	0
1459947782260306	155	2506923	35757	152	2462407	35426	0
1459947782267785	149	2501789	37695	146	2456911	37724	0
1459947782274792	150	2498336	37932	147	2453124	38266	0
1459947782282374	153	2498993	35574	151	2454753	36778	0
1459947782290086	154	2500879	34532	151	2456255	35289	0
1459947782297317	150	2497497	34950	147	2452520	35975	0
1459947782305166	155	2500780	35245	153	2456756	37069	0
1459947782312539	154	2502526	34101	150	2456821	34232	0
1459947782319687	153	2502856	31740	149	2455601	32680	0
1459947782326566	150	2499320	32519	147	2451917	33522	0
1459947782333898	151	2497340	31802	149	2451080	31673	0
1459947782341473	152	2496795	29819	149	2450309	29908	0
1459947782349437	156	2501412	31746	153	2454718	31636	0
1459947782357091	154	2503109	30829	151	2456223	30551	0
1459947782364728	152	2502113	29337	150	2456330	28263	0
1459947782371868	150	2498635	30250	148	2453869	28322	0
1459947782378995	153	2499269	28470	149	2452880	27020	0
1459947782386840	155	2502413	29143	154	2458368	29969	0
1459947782394548	152	2501471	27733	149	2457028	28862	0
1459947782402173	150	2498043	28725	147	2453232	30105	0
1459947782409638	153	2498723	27107	151	2454853	29247	0
1459947782417180	154	2500630	26747	151	2456347	28339	0
1459947782424881	156	2504948	28637	153	2460284	29755	0
1459947782432360	153	2505088	26529	149	2458794	28803	0
1459947782439703	151	2502658	26696	147	2454860	30177	0
1459947782447183	152	2501697	25495	150	2455074	28016	0
1459947782455218	153	2502091	23867	151	2456551	27188	0
1459947782463379	156	2506295	25877	152	2459192	27498	0
1459947782471744	156	2510170	27427	153	2462907	28774	0
1459947782479551	153	2509902	25530	152	2465052	28503	0
1459947782486954	151	2507095	26121	148	2461909	29172	0
1459947782494328	153	2507068	24104	150	2461572	27202	0
1459947782502117	156	2510883	25737	152	2463821	27149	0
1459947782509845	155	2513120	25788	151	2464614	25759	0
1459947782517260	148	2506222	30131	145	2457666	30151	0
1459947782524839	152	2504983	28918	148	2455100	30159	0
1459947782532271	153	2505121	26785	148	2452735	29981	0
1459947782539725	156	2509088	28349	153	2456955	31528	0
1459947782547322	153	2508905	26302	151	2458285	30290	0
1459947782554714	152	2507456	25582	150	2458231	27972	0
1459947782562140	152	2506121	24813	150	2458181	25831	0
1459947782569763	153	2506170	22919	148	2455575	26213	0
1459947782576967	152	2504935	22266	147	2451893	27559	0
1459947782583863	150	2501236	23935	148	2449778	27353	0
1459947782590426	148	2495266	27567	146	2445269	29372	0
1459947782597367	149	2491043	29305	147	2442392	29728	0
1459947782604092	148	2485870	31783	146	2438460	31029	0
1459947782611151	151	2484941	30155	148	2437395	29585	0
1459947782618424	153	2486644	29369	149	2437693	27548	0
1459947782626003	152	2486934	27342	149	2437968	25648	0
1459947782633914	155	2491042	28992	151	2440781	26237	0
1459947782641029	149	2487149	30315	146	2436974	27695	0
1459947782647896	149	2483560	31254	145	2432185	29945	0
1459947782655448	154	2486651	31662	150	2434170	29435	0
1459947782662863	152	2486941	29455	149	2434720	27642	0
1459947782671233	158	2494888	34479	155	2442907	33029	0
1459947782678260	151	2493254	33290	148	2441494	31749	0
1459947782686005	152	2493028	30896	151	2444032	31608	0
1459947782693080	149	2488980	32213	147	2441252	31700	0
1459947782700749	151	2487808	30776	148	2439969	30405	0
